ID,timestamp,date,anger,joy,sadness,fear,surprise,time_of_day
393068182975827968,1382538932.0,2013-10-23 17:35:32,0.6181200146675111,0.021979864686727003,0.24227507412433602,0.09603583812713601,0.021589215844869003,Afternoon
393120928294772736,1382551507.0,2013-10-23 21:05:07,0.073538318276405,0.576237380504608,0.149601012468338,0.178730815649032,0.021892499178647003,Evening
393144958951383040,1382557237.0,2013-10-23 22:40:37,0.24464093148708302,0.181195318698883,0.21062071621418,0.33382248878479004,0.029720591381192003,Evening
393146847944257537,1382557687.0,2013-10-23 22:48:07,0.43585473299026406,0.161507993936538,0.22582405805587702,0.11998590826988201,0.056827340275049,Evening
393303382930493440,1382595008.0,2013-10-24 09:10:08,0.027445711195468,0.6061296463012691,0.050477709621191004,0.050500281155109,0.26544660329818703,Morning
407189990289199104,1385909433.0,2013-12-01 16:50:33,0.113005429506301,0.15371298789978002,0.18927127122879,0.25717049837112405,0.286839872598648,Afternoon
407276800663105536,1385930130.0,2013-12-01 22:35:30,0.28138095140457103,0.20796222984790802,0.34377545118331904,0.12587159872055,0.041009712964296,Evening
407778187670990848,1386049670.0,2013-12-03 07:47:50,0.14738133549690202,0.075848698616027,0.48837399482727006,0.27590298652648904,0.012492969632148,Morning
407855631824334848,1386068134.0,2013-12-03 12:55:34,0.116016268730163,0.256799340248107,0.40696209669113104,0.133534282445907,0.08668801933526901,Morning
408304136313405440,1386175066.0,2013-12-04 18:37:46,0.19927780330181102,0.062549620866775,0.6054417490959161,0.08918883651494901,0.043542027473449006,Afternoon
408353463685615616,1386186827.0,2013-12-04 21:53:47,0.16243790090084,0.141154661774635,0.5837526321411131,0.059318579733371006,0.053336270153522006,Evening
408518697142484992,1386226221.0,2013-12-05 08:50:21,0.46741735935211104,0.21532727777957902,0.15923736989498102,0.12863937020301802,0.029378568753600003,Morning
409244925432438784,1386399368.0,2013-12-07 08:56:08,0.090442284941673,0.147079944610595,0.47591942548751803,0.030030086636543003,0.25652828812599104,Morning
409434289793937408,1386444516.0,2013-12-07 21:28:36,0.054500956088304006,0.6294668912887571,0.13755209743976501,0.08931214362382801,0.08916791528463301,Evening
409963792270131200,1386570759.0,2013-12-09 08:32:39,0.087566614151,0.511340975761413,0.13492742180824202,0.06819576025009101,0.197969317436218,Morning
409992329827987456,1386577563.0,2013-12-09 10:26:03,0.014901131391525001,0.32498478889465304,0.054318442940711004,0.020606365054845,0.5851892828941341,Morning
410003521317380096,1386580231.0,2013-12-09 11:10:31,0.140673279762268,0.242902353405952,0.279930174350738,0.144170358777046,0.192323803901672,Morning
410021062576189440,1386584413.0,2013-12-09 12:20:13,0.13382801413536002,0.26599109172821,0.419853717088699,0.081065416336059,0.099261745810508,Morning
410023590919417856,1386585016.0,2013-12-09 12:30:16,0.06403113156557,0.344920307397842,0.24158981442451402,0.137783229351043,0.21167549490928603,Morning
410160431941304320,1386617642.0,2013-12-09 21:34:02,0.5959757566452021,0.066923208534717,0.254517436027526,0.046303611248731,0.036280006170272,Evening
410185449383424000,1386623606.0,2013-12-09 23:13:26,0.022064261138439,0.35331737995147705,0.251171618700027,0.07440479844808501,0.29904198646545405,Evening
410315957832519680,1386654722.0,2013-12-10 07:52:02,0.37083363533020003,0.11372794210910701,0.379783809185028,0.05589327588677401,0.079761408269405,Morning
410325233288372224,1386656933.0,2013-12-10 08:28:53,0.34229773283004705,0.13594765961170102,0.270379930734634,0.053820990025997,0.19755367934703802,Morning
410332368030150656,1386658634.0,2013-12-10 08:57:14,0.112178638577461,0.24670557677745802,0.340055763721466,0.272875368595123,0.0281847063452,Morning
410332965722660864,1386658777.0,2013-12-10 08:59:37,0.018767315894365002,0.881701946258544,0.047201920300722004,0.018277611583471,0.034051217138767,Morning
410350183252512768,1386662882.0,2013-12-10 10:08:02,0.024867767468094003,0.576445341110229,0.14503234624862602,0.041639212518930005,0.21201536059379503,Morning
410738620564537344,1386755492.0,2013-12-11 11:51:32,0.053182341158390004,0.26581668853759705,0.13999822735786402,0.462203502655029,0.078799158334732,Morning
410739032025739264,1386755591.0,2013-12-11 11:53:11,0.06836160272359801,0.182204961776733,0.473239839076995,0.252450913190841,0.023742638528347,Morning
410742356955373568,1386756383.0,2013-12-11 12:06:23,0.037776660174131005,0.6295899152755731,0.15190009772777502,0.075405448675155,0.10532793402671801,Morning
410742546584076288,1386756428.0,2013-12-11 12:07:08,0.039932925254106,0.727884650230407,0.125661492347717,0.06419216096401201,0.042328849434852,Morning
410746353900597249,1386757336.0,2013-12-11 12:22:16,0.028354024514555,0.6147133111953731,0.09365839511156,0.207559019327163,0.055715337395668,Morning
410750845543014400,1386758407.0,2013-12-11 12:40:07,0.24344706535339303,0.10968438535928701,0.19931617379188502,0.10573525726795101,0.341817110776901,Morning
410773498630770688,1386763808.0,2013-12-11 14:10:08,0.065172418951988,0.30764961242675704,0.12212230265140502,0.093621656298637,0.41143402457237205,Afternoon
410775217808875520,1386764218.0,2013-12-11 14:16:58,0.036922104656696,0.372583091259002,0.37885656952857905,0.10286794602870901,0.10877026617527001,Afternoon
410780186456887297,1386765403.0,2013-12-11 14:36:43,0.06820654124021501,0.5168102979660031,0.162070363759994,0.182460352778434,0.070452451705932,Afternoon
410783140610052096,1386766107.0,2013-12-11 14:48:27,0.13753937184810602,0.20938304066658,0.18934217095375003,0.45091018080711304,0.012825243175029002,Afternoon
410906975061692416,1386795631.0,2013-12-11 23:00:31,0.29601398110389704,0.033827181905508,0.45046287775039606,0.18821889162063601,0.031477048993110004,Evening
410907732120981504,1386795812.0,2013-12-11 23:03:32,0.33884143829345703,0.050337344408035,0.291322886943817,0.29832896590232805,0.021169342100620003,Evening
410907793060032512,1386795826.0,2013-12-11 23:03:46,0.11240505427122101,0.507643222808837,0.23507013916969302,0.031848303973674004,0.11303329467773401,Evening
410908343411437568,1386795958.0,2013-12-11 23:05:58,0.34940630197525,0.135696128010749,0.31320920586586,0.159203171730041,0.042485259473323,Evening
410909760264093696,1386796295.0,2013-12-11 23:11:35,0.051080167293548,0.43264147639274503,0.165802001953125,0.25830328464508,0.092173039913177,Evening
410910283885182976,1386796420.0,2013-12-11 23:13:40,0.136256113648414,0.103538013994693,0.17718878388404802,0.552878320217132,0.03013876080513,Evening
410914123682414592,1386797336.0,2013-12-11 23:28:56,0.23164436221122703,0.218681871891021,0.45321160554885803,0.061128929257392,0.035333223640918,Evening
411152222060576768,1386854103.0,2013-12-12 15:15:03,0.056197322905063005,0.47621172666549605,0.16747450828552202,0.250271677970886,0.049844805151224005,Afternoon
411153830014124032,1386854486.0,2013-12-12 15:21:26,0.059851683676242,0.28143367171287503,0.275773286819458,0.23054097592830602,0.152400374412536,Afternoon
411368085103607808,1386905568.0,2013-12-13 05:32:48,0.048867747187614004,0.6513624787330621,0.12910969555377902,0.118576295673847,0.052083808928728006,Night
411613603029348353,1386964105.0,2013-12-13 21:48:25,0.068838559091091,0.19307175278663602,0.22354906797409002,0.149227917194366,0.36531269550323403,Evening
411615584997351424,1386964577.0,2013-12-13 21:56:17,0.193568795919418,0.08309469372034001,0.357369899749755,0.20911335945129303,0.156853258609771,Evening
413013781359632385,1387297933.0,2013-12-17 18:32:13,0.390806257724761,0.06299881637096401,0.371405750513076,0.106028079986572,0.06876109540462401,Afternoon
414845992820027392,1387734766.0,2013-12-22 19:52:46,0.041053444147109,0.255405217409133,0.267531812191009,0.299266189336776,0.13674333691596902,Evening
414846295309045761,1387734838.0,2013-12-22 19:53:58,0.08725498616695401,0.042954955250024004,0.285366714000701,0.12004963308572701,0.46437373757362305,Evening
414849405490319360,1387735580.0,2013-12-22 20:06:20,0.072559639811515,0.34275960922241205,0.20737811923027002,0.135618060827255,0.24168458580970703,Evening
415873823771467776,1387979820.0,2013-12-25 15:57:00,0.040098562836647006,0.262177258729934,0.156996101140975,0.154658645391464,0.386069446802139,Afternoon
423546550946500608,1389809141.0,2014-01-15 20:05:41,0.30817288160324,0.041975252330303005,0.413970589637756,0.125870272517204,0.11001105606555901,Evening
443668949138669568,1394606695.0,2014-03-12 08:44:55,0.166771590709686,0.119166135787963,0.22016791999340002,0.33556050062179504,0.15833383798599202,Morning
443669776842629120,1394606892.0,2014-03-12 08:48:12,0.24307531118392903,0.155244678258895,0.24670228362083402,0.25491511821746804,0.10006258636713,Morning
444014994188148736,1394689198.0,2014-03-13 07:39:58,0.106200776994228,0.325101941823959,0.23616123199462802,0.23558939993381503,0.096946626901626,Morning
445837645302996993,1395123752.0,2014-03-18 08:22:32,0.41846626996994,0.13417895138263702,0.310385823249816,0.068432033061981,0.068536944687366,Morning
445946872897617920,1395149794.0,2014-03-18 15:36:34,0.19421768188476501,0.09082013368606501,0.418352723121643,0.109358958899974,0.18725053966045302,Afternoon
451132985593851904,1396382660.0,2014-04-01 23:04:20,0.206836938858032,0.038943029940128,0.6284774541854851,0.12273174524307201,0.003010863903909,Evening
451133347788775424,1396382746.0,2014-04-01 23:05:46,0.20782370865345,0.027538670226931003,0.579653680324554,0.183162868022918,0.0018211042042820002,Evening
493440563434487808,1406469572.0,2014-07-27 16:59:32,0.068994939327239,0.12611399590969,0.402393370866775,0.39402633905410706,0.008471318520605,Afternoon
495583715461201920,1406980539.0,2014-08-02 14:55:39,0.21081411838531403,0.23651087284088101,0.257582038640975,0.11813849955797101,0.176954448223114,Afternoon
495586416748158977,1406981183.0,2014-08-02 15:06:23,0.110560178756713,0.077101655304431,0.665596306324005,0.03734927251935,0.109392598271369,Afternoon
495586622294212608,1406981232.0,2014-08-02 15:07:12,0.27224490046501104,0.033196289092302,0.46623575687408403,0.218203321099281,0.0101197399199,Afternoon
496362107328540673,1407166123.0,2014-08-04 18:28:43,0.34701120853424,0.069957047700881,0.299022138118743,0.087779939174652,0.19622969627380302,Afternoon
499875045590990848,1408003672.0,2014-08-14 11:07:52,0.41802567243576005,0.08548045158386201,0.374515503644943,0.089379973709583,0.032598391175270004,Morning
500278188346736640,1408099789.0,2014-08-15 13:49:49,0.212832033634185,0.05553750693798001,0.531085491180419,0.17720383405685403,0.023341206833720003,Afternoon
500613095002476545,1408179637.0,2014-08-16 12:00:37,0.106007643043994,0.035439945757389006,0.543530583381652,0.291093349456787,0.023928545415401,Morning
500614197592735745,1408179900.0,2014-08-16 12:05:00,0.11353822052478701,0.055771216750144,0.637830018997192,0.18201053142547602,0.010849981568753001,Morning
501046396574007297,1408282944.0,2014-08-17 16:42:24,0.111239552497863,0.053596191108226006,0.591152310371398,0.236556768417358,0.007455209270119001,Afternoon
501094507304460288,1408294415.0,2014-08-17 19:53:35,0.07225670665502501,0.36909252405166604,0.358571648597717,0.19432304799556702,0.005756058730185001,Evening
501265447959158784,1408335170.0,2014-08-18 07:12:50,0.28285932540893505,0.047213062644004,0.22689917683601302,0.404912590980529,0.038115851581096004,Morning
501270703686316032,1408336423.0,2014-08-18 07:33:43,0.11986577510833701,0.22010591626167203,0.42616009712219205,0.062056340277194005,0.17181184887886,Morning
501356432227598336,1408356862.0,2014-08-18 13:14:22,0.077896416187286,0.109486237168312,0.5664374828338621,0.232834994792938,0.013344865292310002,Afternoon
501409332643504128,1408369475.0,2014-08-18 16:44:35,0.092139154672622,0.207372993230819,0.40659701824188205,0.24583551287651,0.04805532097816401,Afternoon
501466209574223872,1408383035.0,2014-08-18 20:30:35,0.07799375057220401,0.09166033565998001,0.537411630153656,0.27822795510292003,0.014706354588270002,Evening
501664394317930496,1408430286.0,2014-08-19 09:38:06,0.097655832767486,0.09884174913167901,0.46909469366073603,0.32376831769943204,0.010639434680342001,Morning
501992329939795968,1408508472.0,2014-08-20 07:21:12,0.45796477794647206,0.110277585685253,0.34165591001510603,0.061235889792442,0.028865789994597,Morning
501993038097694720,1408508641.0,2014-08-20 07:24:01,0.10582923889160101,0.050463955849409006,0.46222639083862305,0.371160149574279,0.010320227593183,Morning
501993150278549504,1408508668.0,2014-08-20 07:24:28,0.294043391942977,0.049226462841033006,0.546691477298736,0.077246785163879,0.032791912555694004,Morning
502001858110840832,1408510744.0,2014-08-20 07:59:04,0.23666048049926702,0.060689270496368006,0.407294273376464,0.28349778056144703,0.011858148500323,Morning
502030238738837504,1408517510.0,2014-08-20 09:51:50,0.028450626879930004,0.6988222002983091,0.07199525088071801,0.083989806473255,0.116742104291915,Morning
502401814579654656,1408606101.0,2014-08-21 10:28:21,0.449964702129364,0.073225922882556,0.254589527845382,0.124362125992774,0.097857698798179,Morning
502406688109240320,1408607263.0,2014-08-21 10:47:43,0.16589879989624,0.061123140156269004,0.465852916240692,0.264225423336029,0.04289972782135,Morning
502416248903569409,1408609542.0,2014-08-21 11:25:42,0.17095404863357502,0.37755101919174106,0.23351781070232303,0.19045567512512201,0.027521464973688,Morning
502418711136174080,1408610129.0,2014-08-21 11:35:29,0.020585525780916002,0.449333667755126,0.033217974007129,0.45655274391174305,0.040310077369213,Morning
502560161937231872,1408643854.0,2014-08-21 20:57:34,0.06904349476099,0.051346305757761,0.484229028224945,0.39293149113655,0.002449664985761,Evening
502725926162268160,1408683375.0,2014-08-22 07:56:15,0.056170750409364006,0.10891254246234801,0.65455412864685,0.157303899526596,0.023058714345097,Morning
502753985842143232,1408690065.0,2014-08-22 09:47:45,0.26386809349060003,0.247118532657623,0.126328885555267,0.31084439158439603,0.051840074360370005,Morning
502754152112738306,1408690105.0,2014-08-22 09:48:25,0.17221304774284302,0.354332029819488,0.25196471810340804,0.18321089446544603,0.03827928006649,Morning
502754269217701889,1408690133.0,2014-08-22 09:48:53,0.12499289214611001,0.336044132709503,0.19128429889678902,0.288615673780441,0.059063047170639,Morning
502754321533255680,1408690145.0,2014-08-22 09:49:05,0.023996666073799,0.42966812849044805,0.08342993259429901,0.38116353750228804,0.08174178749322801,Morning
503092401427464192,1408770750.0,2014-08-23 08:12:30,0.08235867321491201,0.06260415911674501,0.653295040130615,0.115442991256713,0.086299195885658,Morning
503092710602182656,1408770823.0,2014-08-23 08:13:43,0.067881807684898,0.089810341596603,0.300168842077255,0.34854286909103305,0.19359618425369202,Morning
503642623827914752,1408901933.0,2014-08-24 20:38:53,0.040763530880212,0.630561351776123,0.18565085530281,0.107521630823612,0.035502586513757005,Evening
504756404696403971,1409167479.0,2014-08-27 22:24:39,0.38229975104331904,0.20137670636177002,0.30322706699371305,0.059624671936035004,0.053471781313419,Evening
505422034135171073,1409326177.0,2014-08-29 18:29:37,0.23660138249397203,0.35238963365554804,0.251187622547149,0.14387589693069402,0.015945456922054003,Afternoon
505422098891026432,1409326193.0,2014-08-29 18:29:53,0.18253427743911702,0.39832398295402505,0.20987042784690801,0.19984924793243403,0.009422108530998001,Afternoon
505422454979043329,1409326278.0,2014-08-29 18:31:18,0.1127844825387,0.03139567002654,0.641719877719879,0.11334793269634201,0.10075203329324701,Afternoon
505423989721034752,1409326644.0,2014-08-29 18:37:24,0.22951155900955203,0.06241850927472101,0.5685374736785881,0.121418200433254,0.018114188686013,Afternoon
506495202862055425,1409582041.0,2014-09-01 17:34:01,0.36959317326545704,0.135387793183326,0.32133111357688904,0.155095189809799,0.01859275996685,Afternoon
527387318953721856,1414566709.0,2014-10-29 09:11:49,0.058662712574005,0.41218036413192705,0.19918435811996402,0.26372203230857805,0.066250495612621,Morning
528270012055048193,1414777160.0,2014-10-31 19:39:20,0.025807611644268,0.661997735500335,0.10281404852867101,0.131537064909935,0.07784357666969301,Evening
536307674527563778,1416693488.0,2014-11-22 23:58:08,0.22714057564735401,0.071428477764129,0.37123841047286904,0.32404991984367304,0.006142710335552,Evening
551283438305943552,1420263988.0,2015-01-03 07:46:28,0.391773045063018,0.08780291676521301,0.381203055381774,0.102719604969024,0.036501422524452,Morning
552179701683593216,1420477674.0,2015-01-05 19:07:54,0.287469923496246,0.057483382523059005,0.40002900362014704,0.21815511584281902,0.036862596869468,Evening
552179878435753984,1420477716.0,2015-01-05 19:08:36,0.430698066949844,0.034469705075025,0.30953621864318803,0.219501674175262,0.005794287659227001,Evening
552180563793432576,1420477880.0,2015-01-05 19:11:20,0.233636111021041,0.030073534697294003,0.6248590946197511,0.032953411340713,0.07847784459590901,Evening
556757291874013186,1421569057.0,2015-01-18 10:17:37,0.6811475753784181,0.006083144340664001,0.290471583604812,0.017674535512924,0.004623229615390001,Morning
557524396727078912,1421751949.0,2015-01-20 13:05:49,0.22806090116500802,0.155710309743881,0.24315525591373402,0.350745201110839,0.022328376770019,Afternoon
557541308232130560,1421755981.0,2015-01-20 14:13:01,0.24397231638431502,0.194446757435798,0.41267251968383706,0.10319814085960301,0.045710287988185,Afternoon
559357451800039424,1422188983.0,2015-01-25 14:29:43,0.313570976257324,0.085528939962387,0.334874600172042,0.21538840234279602,0.050637070089578004,Afternoon
561065343071055872,1422596176.0,2015-01-30 07:36:16,0.186858266592025,0.30206778645515403,0.36193615198135304,0.071846939623355,0.07729085534811,Morning
561066364753174529,1422596420.0,2015-01-30 07:40:20,0.13405080139636902,0.13251619040966,0.39482849836349404,0.09695442020893001,0.24165010452270502,Morning
562528543427817472,1422945030.0,2015-02-03 08:30:30,0.032715626060962004,0.5327466726303101,0.09046317636966701,0.14862349629402102,0.195451110601425,Morning
562542177839239168,1422948281.0,2015-02-03 09:24:41,0.058229431509971,0.43567043542861905,0.07504280656576101,0.06206478923559101,0.36899259686470004,Morning
562553802365370368,1422951052.0,2015-02-03 10:10:52,0.111385911703109,0.058903139084577005,0.511610031127929,0.15044140815734802,0.16765952110290502,Morning
564545282231521280,1423425858.0,2015-02-08 22:04:18,0.345490515232086,0.043740738183259006,0.304308831691741,0.193751752376556,0.11270816624164501,Evening
564552760277094400,1423427641.0,2015-02-08 22:34:01,0.211142569780349,0.070934496819972,0.612948179244995,0.09097651392221401,0.013998284935951,Evening
564552901046308866,1423427675.0,2015-02-08 22:34:35,0.253811806440353,0.09921969473361901,0.524276971817016,0.10138843208551401,0.021303134039044002,Evening
564679884879171584,1423457950.0,2015-02-09 06:59:10,0.10887598991394001,0.214678525924682,0.32471588253974903,0.050672359764575,0.301057249307632,Morning
567617403983765504,1424158309.0,2015-02-17 09:31:49,0.08212292194366401,0.089123010635375,0.23267909884452803,0.45313733816146806,0.14293761551380102,Morning
572783287833378817,1425389952.0,2015-03-03 15:39:12,0.246314048767089,0.09493775665760001,0.45403838157653803,0.12181344628334001,0.082896381616592,Afternoon
572783367382556673,1425389971.0,2015-03-03 15:39:31,0.495885014533996,0.10414581000804901,0.24168208241462702,0.149852260947227,0.008434858173131,Afternoon
573058810950115328,1425455642.0,2015-03-04 09:54:02,0.053109407424926,0.45418465137481606,0.177562788128852,0.189812839031219,0.12533035874366702,Morning
574907941276549120,1425896509.0,2015-03-09 12:21:49,0.129623442888259,0.193130850791931,0.32415366172790505,0.132524669170379,0.22056737542152402,Morning
578828735362834432,1426831299.0,2015-03-20 08:01:39,0.043475911021232,0.45133364200592,0.22329156100749903,0.14726975560188202,0.13462913036346402,Morning
581578578325868544,1427486912.0,2015-03-27 22:08:32,0.136810094118118,0.062146589159965,0.41710865497589106,0.37779700756073,0.006137632764875001,Evening
582527880967651328,1427709644.0,2015-03-30 13:00:44,0.10245965421199701,0.101820841431617,0.24652998149394903,0.40198063850402804,0.147208869457244,Afternoon
582531757452443649,1427710568.0,2015-03-30 13:16:08,0.05911497026681901,0.099755004048347,0.048756066709756005,0.7738512754440301,0.0185226816684,Afternoon
582532179357499392,1427710669.0,2015-03-30 13:17:49,0.028766512870788002,0.025300949811935,0.032006632536649,0.9104678630828851,0.0034580642823120004,Afternoon
582534006345990145,1427711104.0,2015-03-30 13:25:04,0.7261106967926021,0.020139493048191,0.169009000062942,0.076317504048347,0.008423272520303001,Afternoon
582534285653098496,1427711171.0,2015-03-30 13:26:11,0.023489747196435002,0.07328356802463501,0.046424835920333,0.808499097824096,0.048302732408046,Afternoon
582562588808101888,1427717919.0,2015-03-30 15:18:39,0.16042695939540802,0.088805347681045,0.46311712265014604,0.26481381058692904,0.02283677086234,Afternoon
582648786515804161,1427738470.0,2015-03-30 21:01:10,0.20210348069667802,0.058684591203927,0.44280517101287803,0.172330617904663,0.12407609820365902,Evening
582812703703564288,1427777551.0,2015-03-31 07:52:31,0.059485673904418,0.127867221832275,0.083268582820892,0.7196026444435121,0.00977586954832,Morning
582913537883942912,1427801592.0,2015-03-31 14:33:12,0.128299877047538,0.19798332452774,0.214291542768478,0.285738289356231,0.17368693649768802,Afternoon
582914377579380736,1427801792.0,2015-03-31 14:36:32,0.025526080280542002,0.143796503543853,0.07171289622783601,0.17127460241317702,0.587689876556396,Afternoon
582915143018909696,1427801974.0,2015-03-31 14:39:34,0.076125293970108,0.130444675683975,0.31536883115768405,0.443514347076416,0.034546829760074005,Afternoon
582916201854160896,1427802227.0,2015-03-31 14:43:47,0.15225179493427202,0.19454157352447501,0.279408633708953,0.126751005649566,0.24704703688621502,Afternoon
582927656120905728,1427804958.0,2015-03-31 15:29:18,0.057004295289516005,0.32206231355667103,0.332856267690658,0.056563351303339005,0.231513828039169,Afternoon
582928678541254656,1427805201.0,2015-03-31 15:33:21,0.078824661672115,0.182196155190467,0.351816117763519,0.102590635418891,0.28457248210906905,Afternoon
583037951480844288,1427831254.0,2015-03-31 22:47:34,0.061137419193983,0.038323834538459,0.134437575936317,0.747688293457031,0.018412897363305,Evening
592384701064679424,1430059693.0,2015-04-26 17:48:13,0.40363863110542303,0.022881377488374002,0.38199338316917403,0.09495338797569201,0.096533231437206,Afternoon
592386645913161728,1430060157.0,2015-04-26 17:55:57,0.5049642920494081,0.025937877595424003,0.27623331546783403,0.10801947861909801,0.084845088422298,Afternoon
607159537288814592,1433582288.0,2015-06-06 12:18:08,0.012288057245314002,0.48797109723091103,0.082997038960456,0.366102278232574,0.050641596317291,Morning
612523956646625280,1434861266.0,2015-06-21 07:34:26,0.037899672985076,0.20543339848518302,0.19550955295562703,0.09019012749195,0.47096729278564403,Morning
612524621905141760,1434861424.0,2015-06-21 07:37:04,0.43750685453414906,0.061793364584445,0.26508149504661505,0.19423700869083402,0.041381277143955,Morning
613086702136086529,1434995435.0,2015-06-22 20:50:35,0.184258863329887,0.174056887626647,0.33867195248603804,0.188970208168029,0.11404208838939602,Evening
629914186018070528,1439007419.0,2015-08-08 07:16:59,0.08864283561706501,0.11270642280578601,0.293881237506866,0.48674130439758306,0.018028154969215,Morning
